Timestamp,RSSI_Downlink,Status
2025-09-01 19:33:19.545,-75.00,Sucesso
2025-09-01 19:33:20.555,-75.00,Sucesso
2025-09-01 19:33:21.569,-75.00,Sucesso
2025-09-01 19:33:22.578,-75.00,Sucesso
2025-09-01 19:33:23.585,-75.00,Sucesso
2025-09-01 19:33:24.617,-74.00,Sucesso
2025-09-01 19:33:25.628,-74.00,Sucesso
2025-09-01 19:33:26.636,-74.00,Sucesso
2025-09-01 19:33:27.648,-75.00,Sucesso
2025-09-01 19:33:28.656,-75.00,Sucesso
2025-09-01 19:33:29.666,-75.00,Sucesso
2025-09-01 19:33:30.674,-75.00,Sucesso
2025-09-01 19:33:31.684,-74.00,Sucesso
2025-09-01 19:33:32.694,-75.00,Sucesso
2025-09-01 19:33:33.703,-75.00,Sucesso
2025-09-01 19:33:34.718,-75.00,Sucesso
2025-09-01 19:33:35.726,-76.00,Sucesso
2025-09-01 19:33:36.742,-75.00,Sucesso
2025-09-01 19:33:37.750,-75.00,Sucesso
2025-09-01 19:33:38.760,-75.00,Sucesso
2025-09-01 19:33:39.767,-75.00,Sucesso
2025-09-01 19:33:40.776,-75.00,Sucesso
2025-09-01 19:33:41.796,-75.00,Sucesso
2025-09-01 19:33:42.819,-75.00,Sucesso
2025-09-01 19:33:43.836,-75.00,Sucesso
2025-09-01 19:33:44.847,-75.00,Sucesso
2025-09-01 19:33:45.856,-76.00,Sucesso
2025-09-01 19:33:46.881,-76.00,Sucesso
2025-09-01 19:33:47.891,-76.00,Sucesso
2025-09-01 19:33:48.901,-76.00,Sucesso
2025-09-01 19:33:49.908,-76.00,Sucesso
2025-09-01 19:33:50.934,-75.00,Sucesso
2025-09-01 19:33:51.943,-75.00,Sucesso
2025-09-01 19:33:52.962,-74.00,Sucesso
2025-09-01 19:33:53.973,-75.00,Sucesso
2025-09-01 19:33:54.983,-75.00,Sucesso
2025-09-01 19:33:55.996,-75.00,Sucesso
2025-09-01 19:33:57.010,-76.00,Sucesso
2025-09-01 19:33:58.021,-76.00,Sucesso
2025-09-01 19:33:59.034,-76.00,Sucesso
2025-09-01 19:34:00.042,-76.00,Sucesso
2025-09-01 19:34:01.060,-76.00,Sucesso
2025-09-01 19:34:02.068,-77.00,Sucesso
2025-09-01 19:34:03.105,-77.00,Sucesso
2025-09-01 19:34:04.115,-77.00,Sucesso
2025-09-01 19:34:05.146,-77.00,Sucesso
2025-09-01 19:34:06.159,-78.00,Sucesso
2025-09-01 19:34:07.168,-78.00,Sucesso
2025-09-01 19:34:08.178,-78.00,Sucesso
2025-09-01 19:34:09.192,-76.00,Sucesso
2025-09-01 19:34:10.201,-75.00,Sucesso
2025-09-01 19:34:11.209,-76.00,Sucesso
2025-09-01 19:34:12.217,-77.00,Sucesso
2025-09-01 19:34:13.231,-77.00,Sucesso
2025-09-01 19:34:14.247,-77.00,Sucesso
2025-09-01 19:34:15.265,-77.00,Sucesso
2025-09-01 19:34:16.273,-78.00,Sucesso
2025-09-01 19:34:17.289,-78.00,Sucesso
2025-09-01 19:34:18.300,-76.00,Sucesso
2025-09-01 19:34:19.314,-74.00,Sucesso
2025-09-01 19:34:20.326,-76.00,Sucesso
2025-09-01 19:34:21.344,-74.00,Sucesso
2025-09-01 19:34:22.376,-73.00,Sucesso
2025-09-01 19:34:23.387,-73.00,Sucesso
2025-09-01 19:34:24.408,-72.00,Sucesso
2025-09-01 19:34:25.418,-72.00,Sucesso
2025-09-01 19:34:26.440,-72.00,Sucesso
2025-09-01 19:34:27.467,-72.00,Sucesso
2025-09-01 19:34:28.489,-71.00,Sucesso
2025-09-01 19:34:29.503,-75.00,Sucesso
2025-09-01 19:34:30.522,-77.00,Sucesso
2025-09-01 19:34:31.531,-77.00,Sucesso
2025-09-01 19:34:32.544,-77.00,Sucesso
2025-09-01 19:34:33.560,-72.00,Sucesso
2025-09-01 19:34:34.571,-75.00,Sucesso
2025-09-01 19:34:35.688,-74.00,Sucesso
2025-09-01 19:34:36.704,-74.00,Sucesso
2025-09-01 19:34:37.718,-73.00,Sucesso
2025-09-01 19:34:38.732,-75.00,Sucesso
2025-09-01 19:34:39.744,-73.00,Sucesso
2025-09-01 19:34:40.755,-75.00,Sucesso
2025-09-01 19:34:41.824,-74.00,Sucesso
2025-09-01 19:34:42.838,-74.00,Sucesso
2025-09-01 19:34:43.848,-74.00,Sucesso
2025-09-01 19:34:44.915,-74.00,Sucesso
2025-09-01 19:34:45.927,-74.00,Sucesso
2025-09-01 19:34:46.937,-75.00,Sucesso
2025-09-01 19:34:47.947,-75.00,Sucesso
2025-09-01 19:34:48.985,-75.00,Sucesso
2025-09-01 19:34:49.995,-75.00,Sucesso
2025-09-01 19:34:51.017,-74.00,Sucesso
2025-09-01 19:34:52.045,-72.00,Sucesso
2025-09-01 19:34:53.065,-73.00,Sucesso
2025-09-01 19:34:54.086,-75.00,Sucesso
2025-09-01 19:34:55.116,-75.00,Sucesso
2025-09-01 19:34:56.134,-75.00,Sucesso
2025-09-01 19:34:57.150,-74.00,Sucesso
2025-09-01 19:34:58.186,-74.00,Sucesso
2025-09-01 19:34:59.261,-75.00,Sucesso
2025-09-01 19:35:00.275,-75.00,Sucesso
2025-09-01 19:35:01.284,-75.00,Sucesso
2025-09-01 19:35:02.292,-74.00,Sucesso
2025-09-01 19:35:03.302,-74.00,Sucesso
2025-09-01 19:35:04.320,-74.00,Sucesso
2025-09-01 19:35:05.361,-74.00,Sucesso
2025-09-01 19:35:06.375,-74.00,Sucesso
2025-09-01 19:35:07.389,-74.00,Sucesso
2025-09-01 19:35:08.400,-75.00,Sucesso
2025-09-01 19:35:09.425,-74.00,Sucesso
2025-09-01 19:35:10.438,-74.00,Sucesso
2025-09-01 19:35:11.511,-74.00,Sucesso
2025-09-01 19:35:12.522,-76.00,Sucesso
2025-09-01 19:35:13.544,-75.00,Sucesso
2025-09-01 19:35:14.581,-75.00,Sucesso
2025-09-01 19:35:15.698,-75.00,Sucesso
2025-09-01 19:35:16.731,-75.00,Sucesso
2025-09-01 19:35:17.742,-75.00,Sucesso
2025-09-01 19:35:18.776,-74.00,Sucesso
2025-09-01 19:35:19.796,-74.00,Sucesso
2025-09-01 19:35:20.817,-76.00,Sucesso
2025-09-01 19:35:21.831,-74.00,Sucesso
2025-09-01 19:35:22.841,-74.00,Sucesso
2025-09-01 19:35:23.851,-74.00,Sucesso
2025-09-01 19:35:24.867,-74.00,Sucesso
2025-09-01 19:35:25.881,-75.00,Sucesso
2025-09-01 19:35:26.899,-75.00,Sucesso
2025-09-01 19:35:27.909,-75.00,Sucesso
2025-09-01 19:35:28.918,-74.00,Sucesso
2025-09-01 19:35:29.929,-74.00,Sucesso
2025-09-01 19:35:30.966,-74.00,Sucesso
2025-09-01 19:35:31.977,-75.00,Sucesso
2025-09-01 19:35:32.993,-75.00,Sucesso
2025-09-01 19:35:34.007,-75.00,Sucesso
2025-09-01 19:35:35.063,-75.00,Sucesso
2025-09-01 19:35:36.118,-75.00,Sucesso
2025-09-01 19:35:37.127,-73.00,Sucesso
2025-09-01 19:35:38.137,-71.00,Sucesso
2025-09-01 19:35:39.150,-70.00,Sucesso
2025-09-01 19:35:40.166,-71.00,Sucesso
2025-09-01 19:35:41.177,-71.00,Sucesso
2025-09-01 19:35:42.186,-72.00,Sucesso
2025-09-01 19:35:43.199,-73.00,Sucesso
2025-09-01 19:35:44.208,-74.00,Sucesso
2025-09-01 19:35:45.217,-74.00,Sucesso
2025-09-01 19:35:46.226,-74.00,Sucesso
2025-09-01 19:35:47.236,-74.00,Sucesso
2025-09-01 19:35:48.247,-74.00,Sucesso
2025-09-01 19:35:49.260,-74.00,Sucesso
2025-09-01 19:35:50.288,-74.00,Sucesso
2025-09-01 19:35:51.300,-75.00,Sucesso
2025-09-01 19:35:52.344,-75.00,Sucesso
2025-09-01 19:35:53.356,-74.00,Sucesso
2025-09-01 19:35:54.367,-73.00,Sucesso
2025-09-01 19:35:55.381,-73.00,Sucesso
2025-09-01 19:35:56.391,-73.00,Sucesso
2025-09-01 19:35:57.403,-73.00,Sucesso
2025-09-01 19:35:58.414,-73.00,Sucesso
2025-09-01 19:35:59.423,-73.00,Sucesso
2025-09-01 19:36:00.475,-73.00,Sucesso
2025-09-01 19:36:01.485,-73.00,Sucesso
2025-09-01 19:36:02.502,-73.00,Sucesso
2025-09-01 19:36:03.517,-73.00,Sucesso
2025-09-01 19:36:04.539,-75.00,Sucesso
2025-09-01 19:36:05.560,-75.00,Sucesso
2025-09-01 19:36:06.581,-75.00,Sucesso
2025-09-01 19:36:07.593,-75.00,Sucesso
2025-09-01 19:36:08.604,-75.00,Sucesso
2025-09-01 19:36:09.615,-75.00,Sucesso
2025-09-01 19:36:10.626,-72.00,Sucesso
2025-09-01 19:36:11.635,-73.00,Sucesso
2025-09-01 19:36:12.648,-74.00,Sucesso
2025-09-01 19:36:13.659,-72.00,Sucesso
2025-09-01 19:36:14.699,-70.00,Sucesso
2025-09-01 19:36:15.708,-69.00,Sucesso
2025-09-01 19:36:16.764,-69.00,Sucesso
2025-09-01 19:36:17.777,-69.00,Sucesso
2025-09-01 19:36:18.787,-69.00,Sucesso
2025-09-01 19:36:19.800,-73.00,Sucesso
2025-09-01 19:36:20.820,-73.00,Sucesso
2025-09-01 19:36:21.848,-74.00,Sucesso
2025-09-01 19:36:22.873,-72.00,Sucesso
2025-09-01 19:36:23.895,-73.00,Sucesso
2025-09-01 19:36:24.947,-71.00,Sucesso
2025-09-01 19:36:25.958,-69.00,Sucesso
2025-09-01 19:36:26.968,-71.00,Sucesso
2025-09-01 19:36:28.009,-71.00,Sucesso
2025-09-01 19:36:29.020,-71.00,Sucesso
2025-09-01 19:36:30.043,-73.00,Sucesso
2025-09-01 19:36:31.062,-73.00,Sucesso
2025-09-01 19:36:32.086,-73.00,Sucesso
2025-09-01 19:36:33.130,-74.00,Sucesso
2025-09-01 19:36:34.138,-75.00,Sucesso
2025-09-01 19:36:35.156,-75.00,Sucesso
2025-09-01 19:36:36.179,-75.00,Sucesso
2025-09-01 19:36:37.187,-75.00,Sucesso
2025-09-01 19:36:38.198,-74.00,Sucesso
2025-09-01 19:36:39.212,-74.00,Sucesso
2025-09-01 19:36:40.233,-74.00,Sucesso
2025-09-01 19:36:41.242,-74.00,Sucesso
2025-09-01 19:36:42.253,-74.00,Sucesso
2025-09-01 19:36:43.263,-75.00,Sucesso
2025-09-01 19:36:44.275,-74.00,Sucesso
2025-09-01 19:36:45.311,-74.00,Sucesso
2025-09-01 19:36:46.321,-74.00,Sucesso
2025-09-01 19:36:47.371,-74.00,Sucesso
2025-09-01 19:36:48.380,-75.00,Sucesso
2025-09-01 19:36:49.394,-74.00,Sucesso
2025-09-01 19:36:50.445,-74.00,Sucesso
2025-09-01 19:36:51.458,-74.00,Sucesso
2025-09-01 19:36:52.491,-74.00,Sucesso
2025-09-01 19:36:53.500,-74.00,Sucesso
2025-09-01 19:36:54.513,-74.00,Sucesso
2025-09-01 19:36:55.530,-74.00,Sucesso
2025-09-01 19:36:56.538,-74.00,Sucesso
2025-09-01 19:36:57.549,-75.00,Sucesso
2025-09-01 19:36:58.563,-74.00,Sucesso
2025-09-01 19:36:59.572,-74.00,Sucesso
2025-09-01 19:37:00.581,-74.00,Sucesso
2025-09-01 19:37:01.597,-74.00,Sucesso
2025-09-01 19:37:02.604,-73.00,Sucesso
2025-09-01 19:37:03.624,-73.00,Sucesso
2025-09-01 19:37:04.647,-73.00,Sucesso
2025-09-01 19:37:05.656,-74.00,Sucesso
2025-09-01 19:37:06.665,-74.00,Sucesso
2025-09-01 19:37:07.676,-74.00,Sucesso
2025-09-01 19:37:08.686,-74.00,Sucesso
2025-09-01 19:37:09.695,-74.00,Sucesso
2025-09-01 19:37:10.730,-74.00,Sucesso
2025-09-01 19:37:11.740,-74.00,Sucesso
2025-09-01 19:37:12.811,-74.00,Sucesso
2025-09-01 19:37:13.823,-74.00,Sucesso
2025-09-01 19:37:14.830,-74.00,Sucesso
2025-09-01 19:37:15.840,-74.00,Sucesso
2025-09-01 19:37:16.854,-74.00,Sucesso
2025-09-01 19:37:17.866,-74.00,Sucesso
2025-09-01 19:37:18.882,-74.00,Sucesso
2025-09-01 19:37:19.899,-74.00,Sucesso
2025-09-01 19:37:20.907,-74.00,Sucesso
2025-09-01 19:37:21.915,-74.00,Sucesso
2025-09-01 19:37:22.979,-74.00,Sucesso
2025-09-01 19:37:24.004,-74.00,Sucesso
2025-09-01 19:37:25.045,-74.00,Sucesso
2025-09-01 19:37:26.069,-74.00,Sucesso
2025-09-01 19:37:27.078,-74.00,Sucesso
2025-09-01 19:37:28.095,-74.00,Sucesso
2025-09-01 19:37:29.105,-74.00,Sucesso
2025-09-01 19:37:30.113,-74.00,Sucesso
2025-09-01 19:37:31.132,-74.00,Sucesso
2025-09-01 19:37:32.158,-74.00,Sucesso
2025-09-01 19:37:33.175,-74.00,Sucesso
2025-09-01 19:37:34.184,-75.00,Sucesso
2025-09-01 19:37:35.192,-74.00,Sucesso
2025-09-01 19:37:36.205,-74.00,Sucesso
2025-09-01 19:37:37.213,-73.00,Sucesso
2025-09-01 19:37:40.219,N/A,Falha (Timeout)
2025-09-01 19:37:41.257,-71.00,Sucesso
2025-09-01 19:37:42.789,-72.00,Sucesso
2025-09-01 19:37:43.816,-72.00,Sucesso
2025-09-01 19:37:44.830,-72.00,Sucesso
2025-09-01 19:37:45.838,-73.00,Sucesso
2025-09-01 19:37:46.863,-73.00,Sucesso
2025-09-01 19:37:47.873,-73.00,Sucesso
2025-09-01 19:37:48.890,-73.00,Sucesso
2025-09-01 19:37:49.912,-74.00,Sucesso
2025-09-01 19:37:50.933,-74.00,Sucesso
2025-09-01 19:37:51.940,-74.00,Sucesso
2025-09-01 19:37:52.950,-73.00,Sucesso
2025-09-01 19:37:53.986,-73.00,Sucesso
2025-09-01 19:37:54.997,-73.00,Sucesso
2025-09-01 19:37:56.010,-74.00,Sucesso
2025-09-01 19:37:57.020,-74.00,Sucesso
2025-09-01 19:37:58.028,-74.00,Sucesso
2025-09-01 19:37:59.041,-72.00,Sucesso
2025-09-01 19:38:00.052,-73.00,Sucesso
2025-09-01 19:38:01.085,-74.00,Sucesso
2025-09-01 19:38:02.115,-74.00,Sucesso
2025-09-01 19:38:03.139,-74.00,Sucesso
2025-09-01 19:38:04.148,-74.00,Sucesso
2025-09-01 19:38:05.177,-74.00,Sucesso
2025-09-01 19:38:06.217,-74.00,Sucesso
2025-09-01 19:38:07.224,-74.00,Sucesso
2025-09-01 19:38:08.242,-74.00,Sucesso
2025-09-01 19:38:09.280,-74.00,Sucesso
2025-09-01 19:38:10.291,-74.00,Sucesso
2025-09-01 19:38:11.331,-74.00,Sucesso
2025-09-01 19:38:12.340,-74.00,Sucesso
2025-09-01 19:38:13.366,-74.00,Sucesso
2025-09-01 19:38:14.383,-74.00,Sucesso
2025-09-01 19:38:15.390,-74.00,Sucesso
2025-09-01 19:38:16.398,-73.00,Sucesso
2025-09-01 19:38:17.406,-73.00,Sucesso
2025-09-01 19:38:18.417,-73.00,Sucesso
2025-09-01 19:38:19.429,-72.00,Sucesso
2025-09-01 19:38:20.438,-73.00,Sucesso
2025-09-01 19:38:21.451,-74.00,Sucesso
2025-09-01 19:38:22.466,-74.00,Sucesso
2025-09-01 19:38:23.475,-74.00,Sucesso
2025-09-01 19:38:24.485,-74.00,Sucesso
2025-09-01 19:38:25.493,-73.00,Sucesso
2025-09-01 19:38:26.507,-73.00,Sucesso
2025-09-01 19:38:27.515,-72.00,Sucesso
2025-09-01 19:38:28.528,-73.00,Sucesso
2025-09-01 19:38:29.574,-74.00,Sucesso
2025-09-01 19:38:30.593,-73.00,Sucesso
2025-09-01 19:38:31.606,-72.00,Sucesso
2025-09-01 19:38:32.619,-73.00,Sucesso
2025-09-01 19:38:33.639,-73.00,Sucesso
2025-09-01 19:38:34.662,-73.00,Sucesso
2025-09-01 19:38:35.686,-73.00,Sucesso
2025-09-01 19:38:36.737,-73.00,Sucesso
2025-09-01 19:38:37.748,-73.00,Sucesso
2025-09-01 19:38:38.758,-73.00,Sucesso
2025-09-01 19:38:39.775,-74.00,Sucesso
2025-09-01 19:38:40.782,-74.00,Sucesso
2025-09-01 19:38:41.795,-74.00,Sucesso
2025-09-01 19:38:42.813,-73.00,Sucesso
2025-09-01 19:38:43.837,-73.00,Sucesso
2025-09-01 19:38:44.866,-74.00,Sucesso
2025-09-01 19:38:45.892,-74.00,Sucesso
2025-09-01 19:38:46.913,-74.00,Sucesso
2025-09-01 19:38:47.928,-74.00,Sucesso
2025-09-01 19:38:48.937,-74.00,Sucesso
2025-09-01 19:38:49.947,-74.00,Sucesso
2025-09-01 19:38:50.958,-74.00,Sucesso
2025-09-01 19:38:51.970,-74.00,Sucesso
2025-09-01 19:38:52.992,-74.00,Sucesso
2025-09-01 19:38:54.023,-74.00,Sucesso
2025-09-01 19:38:55.036,-74.00,Sucesso
2025-09-01 19:38:56.047,-74.00,Sucesso
2025-09-01 19:38:57.056,-73.00,Sucesso
2025-09-01 19:38:58.068,-73.00,Sucesso
2025-09-01 19:38:59.089,-73.00,Sucesso
2025-09-01 19:39:00.099,-73.00,Sucesso
2025-09-01 19:39:01.112,-73.00,Sucesso
2025-09-01 19:39:02.119,-73.00,Sucesso
2025-09-01 19:39:03.131,-73.00,Sucesso
2025-09-01 19:39:04.149,-73.00,Sucesso
2025-09-01 19:39:05.157,-73.00,Sucesso
2025-09-01 19:39:06.179,-74.00,Sucesso
2025-09-01 19:39:07.192,-73.00,Sucesso
2025-09-01 19:39:08.227,-74.00,Sucesso
2025-09-01 19:39:09.239,-74.00,Sucesso
2025-09-01 19:39:10.251,-74.00,Sucesso
2025-09-01 19:39:11.289,-74.00,Sucesso
2025-09-01 19:39:12.337,-74.00,Sucesso
2025-09-01 19:39:13.345,-74.00,Sucesso
2025-09-01 19:39:14.353,-74.00,Sucesso
2025-09-01 19:39:15.372,-74.00,Sucesso
2025-09-01 19:39:16.400,-73.00,Sucesso
2025-09-01 19:39:17.409,-73.00,Sucesso
2025-09-01 19:39:18.418,-74.00,Sucesso
2025-09-01 19:39:19.425,-74.00,Sucesso
2025-09-01 19:39:20.494,-74.00,Sucesso
2025-09-01 19:39:21.506,-74.00,Sucesso
2025-09-01 19:39:22.515,-73.00,Sucesso
2025-09-01 19:39:23.522,-73.00,Sucesso
2025-09-01 19:39:24.532,-74.00,Sucesso
2025-09-01 19:39:25.546,-73.00,Sucesso
2025-09-01 19:39:26.560,-73.00,Sucesso
2025-09-01 19:39:27.569,-73.00,Sucesso
2025-09-01 19:39:28.577,-73.00,Sucesso
2025-09-01 19:39:29.590,-72.00,Sucesso
2025-09-01 19:39:30.700,-73.00,Sucesso
2025-09-01 19:39:31.710,-73.00,Sucesso
2025-09-01 19:39:32.724,-73.00,Sucesso
2025-09-01 19:39:33.735,-73.00,Sucesso
2025-09-01 19:39:34.789,-73.00,Sucesso
2025-09-01 19:39:35.827,-73.00,Sucesso
2025-09-01 19:39:36.836,-73.00,Sucesso
2025-09-01 19:39:37.845,-73.00,Sucesso
2025-09-01 19:39:38.856,-73.00,Sucesso
2025-09-01 19:39:39.869,-73.00,Sucesso
2025-09-01 19:39:40.877,-72.00,Sucesso
2025-09-01 19:39:41.898,-72.00,Sucesso
2025-09-01 19:39:42.932,-73.00,Sucesso
2025-09-01 19:39:43.990,-74.00,Sucesso
2025-09-01 19:39:45.012,-74.00,Sucesso
2025-09-01 19:39:46.060,-74.00,Sucesso
2025-09-01 19:39:47.081,-75.00,Sucesso
2025-09-01 19:39:48.113,-73.00,Sucesso
2025-09-01 19:39:49.124,-73.00,Sucesso
2025-09-01 19:39:50.135,-73.00,Sucesso
2025-09-01 19:39:51.249,-73.00,Sucesso
2025-09-01 19:39:52.333,-74.00,Sucesso
2025-09-01 19:39:53.353,-74.00,Sucesso
2025-09-01 19:39:54.360,-74.00,Sucesso
2025-09-01 19:39:55.370,-72.00,Sucesso
2025-09-01 19:39:56.381,-73.00,Sucesso
2025-09-01 19:39:57.399,-73.00,Sucesso
2025-09-01 19:39:58.412,-73.00,Sucesso
2025-09-01 19:39:59.421,-72.00,Sucesso
2025-09-01 19:40:00.437,-73.00,Sucesso
2025-09-01 19:40:01.454,-74.00,Sucesso
2025-09-01 19:40:02.463,-72.00,Sucesso
2025-09-01 19:40:03.482,-73.00,Sucesso
2025-09-01 19:40:04.495,-73.00,Sucesso
2025-09-01 19:40:05.507,-73.00,Sucesso
2025-09-01 19:40:06.517,-73.00,Sucesso
2025-09-01 19:40:07.540,-73.00,Sucesso
2025-09-01 19:40:08.576,-73.00,Sucesso
2025-09-01 19:40:09.594,-73.00,Sucesso
2025-09-01 19:40:10.608,-73.00,Sucesso
2025-09-01 19:40:11.627,-74.00,Sucesso
2025-09-01 19:40:12.637,-74.00,Sucesso
2025-09-01 19:40:13.645,-74.00,Sucesso
2025-09-01 19:40:14.661,-74.00,Sucesso
2025-09-01 19:40:15.681,-73.00,Sucesso
2025-09-01 19:40:16.692,-73.00,Sucesso
2025-09-01 19:40:17.702,-73.00,Sucesso
2025-09-01 19:40:18.794,-73.00,Sucesso
2025-09-01 19:40:19.803,-73.00,Sucesso
2025-09-01 19:40:20.814,-74.00,Sucesso
2025-09-01 19:40:21.831,-74.00,Sucesso
2025-09-01 19:40:22.855,-74.00,Sucesso
2025-09-01 19:40:23.868,-74.00,Sucesso
2025-09-01 19:40:24.877,-74.00,Sucesso
2025-09-01 19:40:25.923,-72.00,Sucesso
2025-09-01 19:40:26.944,-72.00,Sucesso
2025-09-01 19:40:27.960,-73.00,Sucesso
2025-09-01 19:40:28.969,-74.00,Sucesso
2025-09-01 19:40:29.980,-74.00,Sucesso
2025-09-01 19:40:31.012,-74.00,Sucesso
2025-09-01 19:40:32.057,-73.00,Sucesso
2025-09-01 19:40:33.064,-72.00,Sucesso
2025-09-01 19:40:34.074,-72.00,Sucesso
2025-09-01 19:40:35.089,-72.00,Sucesso
2025-09-01 19:40:36.119,-72.00,Sucesso
2025-09-01 19:40:37.135,-73.00,Sucesso
2025-09-01 19:40:38.149,-72.00,Sucesso
2025-09-01 19:40:39.159,-73.00,Sucesso
2025-09-01 19:40:40.169,-74.00,Sucesso
2025-09-01 19:40:41.186,-74.00,Sucesso
2025-09-01 19:40:42.194,-74.00,Sucesso
2025-09-01 19:40:43.207,-74.00,Sucesso
2025-09-01 19:40:44.217,-74.00,Sucesso
2025-09-01 19:40:45.226,-73.00,Sucesso
2025-09-01 19:40:46.379,-73.00,Sucesso
2025-09-01 19:40:47.390,-73.00,Sucesso
2025-09-01 19:40:48.411,-74.00,Sucesso
2025-09-01 19:40:49.597,-73.00,Sucesso
2025-09-01 19:40:50.614,-73.00,Sucesso
2025-09-01 19:40:51.624,-73.00,Sucesso
2025-09-01 19:40:52.633,-74.00,Sucesso
2025-09-01 19:40:53.647,-74.00,Sucesso
2025-09-01 19:40:54.667,-73.00,Sucesso
2025-09-01 19:40:55.681,-74.00,Sucesso
2025-09-01 19:40:56.690,-74.00,Sucesso
2025-09-01 19:40:57.702,-73.00,Sucesso
2025-09-01 19:40:58.712,-73.00,Sucesso
2025-09-01 19:40:59.726,-73.00,Sucesso
2025-09-01 19:41:00.735,-73.00,Sucesso
2025-09-01 19:41:01.744,-73.00,Sucesso
2025-09-01 19:41:02.752,-74.00,Sucesso
2025-09-01 19:41:03.772,-74.00,Sucesso
2025-09-01 19:41:04.786,-74.00,Sucesso
2025-09-01 19:41:05.812,-74.00,Sucesso
2025-09-01 19:41:06.873,-74.00,Sucesso
2025-09-01 19:41:07.898,-74.00,Sucesso
2025-09-01 19:41:08.905,-73.00,Sucesso
2025-09-01 19:41:09.923,-74.00,Sucesso
2025-09-01 19:41:10.934,-74.00,Sucesso
2025-09-01 19:41:11.947,-74.00,Sucesso
2025-09-01 19:41:12.964,-74.00,Sucesso
2025-09-01 19:41:13.973,-74.00,Sucesso
2025-09-01 19:41:14.984,-74.00,Sucesso
2025-09-01 19:41:15.995,-74.00,Sucesso
2025-09-01 19:41:17.012,-74.00,Sucesso
2025-09-01 19:41:18.020,-74.00,Sucesso
2025-09-01 19:41:19.030,-74.00,Sucesso
2025-09-01 19:41:20.052,-73.00,Sucesso
2025-09-01 19:41:21.085,-73.00,Sucesso
2025-09-01 19:41:22.095,-73.00,Sucesso
2025-09-01 19:41:23.108,-73.00,Sucesso
2025-09-01 19:41:24.120,-73.00,Sucesso
2025-09-01 19:41:25.128,-73.00,Sucesso
2025-09-01 19:41:26.142,-73.00,Sucesso
2025-09-01 19:41:27.171,-72.00,Sucesso
2025-09-01 19:41:28.208,-72.00,Sucesso
2025-09-01 19:41:29.220,-73.00,Sucesso
2025-09-01 19:41:30.257,-73.00,Sucesso
2025-09-01 19:41:31.264,-73.00,Sucesso
2025-09-01 19:41:32.322,-73.00,Sucesso
2025-09-01 19:41:33.330,-73.00,Sucesso
2025-09-01 19:41:34.341,-73.00,Sucesso
2025-09-01 19:41:35.360,-73.00,Sucesso
2025-09-01 19:41:36.378,-73.00,Sucesso
2025-09-01 19:41:37.389,-73.00,Sucesso
2025-09-01 19:41:38.398,-73.00,Sucesso
2025-09-01 19:41:39.412,-72.00,Sucesso
2025-09-01 19:41:40.424,-73.00,Sucesso
2025-09-01 19:41:41.441,-73.00,Sucesso
2025-09-01 19:41:42.459,-72.00,Sucesso
2025-09-01 19:41:43.466,-74.00,Sucesso
2025-09-01 19:41:44.477,-74.00,Sucesso
2025-09-01 19:41:45.492,-74.00,Sucesso
2025-09-01 19:41:46.503,-73.00,Sucesso
2025-09-01 19:41:47.512,-72.00,Sucesso
2025-09-01 19:41:48.522,-72.00,Sucesso
2025-09-01 19:41:49.533,-73.00,Sucesso
2025-09-01 19:41:50.551,-73.00,Sucesso
2025-09-01 19:41:51.566,-74.00,Sucesso
2025-09-01 19:41:52.575,-74.00,Sucesso
2025-09-01 19:41:53.586,-74.00,Sucesso
2025-09-01 19:41:54.595,-73.00,Sucesso
2025-09-01 19:41:55.606,-73.00,Sucesso
2025-09-01 19:41:56.622,-73.00,Sucesso
2025-09-01 19:41:57.664,-73.00,Sucesso
2025-09-01 19:41:58.671,-73.00,Sucesso
2025-09-01 19:41:59.682,-73.00,Sucesso
2025-09-01 19:42:00.699,-73.00,Sucesso
2025-09-01 19:42:01.723,-73.00,Sucesso
2025-09-01 19:42:02.734,-74.00,Sucesso
2025-09-01 19:42:03.743,-74.00,Sucesso
2025-09-01 19:42:04.751,-74.00,Sucesso
2025-09-01 19:42:05.762,-74.00,Sucesso
2025-09-01 19:42:06.775,-72.00,Sucesso
2025-09-01 19:42:07.783,-72.00,Sucesso
2025-09-01 19:42:08.790,-72.00,Sucesso
2025-09-01 19:42:09.804,-72.00,Sucesso
2025-09-01 19:42:10.840,-72.00,Sucesso
2025-09-01 19:42:11.883,-72.00,Sucesso
2025-09-01 19:42:12.895,-72.00,Sucesso
2025-09-01 19:42:13.905,-72.00,Sucesso
2025-09-01 19:42:14.927,-73.00,Sucesso
2025-09-01 19:42:15.962,-73.00,Sucesso
2025-09-01 19:42:16.991,-73.00,Sucesso
2025-09-01 19:42:18.004,-73.00,Sucesso
2025-09-01 19:42:19.016,-72.00,Sucesso
2025-09-01 19:42:20.026,-72.00,Sucesso
2025-09-01 19:42:21.043,-73.00,Sucesso
2025-09-01 19:42:22.072,-72.00,Sucesso
2025-09-01 19:42:23.085,-73.00,Sucesso
2025-09-01 19:42:24.099,-72.00,Sucesso
2025-09-01 19:42:25.116,-72.00,Sucesso
2025-09-01 19:42:26.127,-72.00,Sucesso
2025-09-01 19:42:27.137,-72.00,Sucesso
2025-09-01 19:42:28.157,-72.00,Sucesso
